EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : Maximum temperature in 0.1 &#176;C
30-34 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FORLI_URBANA, ITALY (STAID: 17622)
Blended and updated with sources:95345 95353 96849 916147 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TX, Q_TX
 17622, 95353,20071224,   78,    0
 17622, 95353,20071225,   68,    0
 17622, 95353,20071226,   65,    0
 17622, 95353,20071227,   59,    0
 17622, 95353,20071228,   78,    0
 17622, 95353,20071229,   72,    0
 17622, 95353,20071230,   28,    0
 17622, 95353,20071231,   80,    0
 17622, 95353,20080101,   80,    0
 17622, 95353,20080102,   69,    0
 17622, 95353,20080103,   24,    0
 17622, 95353,20080104,   40,    0
 17622, 95353,20080105,   56,    0
 17622, 95353,20080106,   67,    0
 17622, 95353,20080107,   66,    0
 17622, 95353,20080108,   69,    0
 17622, 95353,20080109,   76,    0
 17622, 95353,20080110,   78,    0
 17622, 95353,20080111,   78,    0
 17622, 95353,20080112,  145,    0
 17622, 95353,20080113,   81,    0
 17622, 95353,20080114,  108,    0
 17622, 95353,20080115,  106,    0
 17622, 95353,20080116,  125,    0
 17622, 95353,20080117,   87,    0
 17622, 95353,20080118,  124,    0
 17622, 95353,20080119,  107,    0
 17622, 95353,20080120,   41,    0
 17622, 95353,20080121,   50,    0
 17622, 95353,20080122,   73,    0
 17622, 95353,20080123,   94,    0
 17622, 95353,20080124,   95,    0
 17622, 95353,20080125,  108,    0
 17622, 95353,20080126,  141,    0
 17622, 95353,20080127,  171,    0
 17622, 95353,20080128,  146,    0
 17622, 95353,20080129,   87,    0
 17622, 95353,20080130,  102,    0
 17622, 95353,20080131,   75,    0
 17622, 95353,20080201,  132,    0
 17622, 95353,20080202,  118,    0
 17622, 95353,20080203,   77,    0
 17622, 95353,20080204,   96,    0
 17622, 95353,20080205,   99,    0
 17622, 95353,20080206,  149,    0
 17622, 95353,20080207,  136,    0
 17622, 95353,20080208,  104,    0
 17622, 95353,20080209,   98,    0
 17622, 95353,20080210,   90,    0
 17622, 95353,20080211,   76,    0
 17622, 95353,20080212,   89,    0
 17622, 95353,20080213,   96,    0
 17622, 95353,20080214,  130,    0
 17622, 95353,20080215,  126,    0
 17622, 95353,20080216,   58,    0
 17622, 95353,20080217,   53,    0
 17622, 95353,20080218,   85,    0
 17622, 95353,20080219,  137,    0
 17622, 95353,20080220,  134,    0
 17622, 95353,20080221,  133,    0
 17622, 95353,20080222,  113,    0
 17622, 95353,20080223,  124,    0
 17622, 95353,20080224,  143,    0
 17622, 95353,20080225,   80,    0
 17622, 95353,20080226,   94,    0
 17622, 95353,20080227,  131,    0
 17622, 95353,20080228,  125,    0
 17622, 95353,20080229,  146,    0
 17622, 95353,20080301,  172,    0
 17622, 95353,20080302,  239,    0
 17622, 95353,20080303,  208,    0
 17622, 95353,20080304,  164,    0
 17622, 95353,20080305,   71,    0
 17622, 95353,20080306,   65,    0
 17622, 95353,20080307,   52,    0
 17622, 95353,20080308,  101,    0
 17622, 95353,20080309,  130,    0
 17622, 95353,20080310,  153,    0
 17622, 95353,20080311,  129,    0
 17622, 95353,20080312,  183,    0
 17622, 95353,20080313,  212,    0
 17622, 95353,20080314,  170,    0
 17622, 95353,20080315,  166,    0
 17622, 95353,20080316,  178,    0
 17622, 95353,20080317,  186,    0
 17622, 95353,20080318,  152,    0
 17622, 95353,20080319,  118,    0
 17622, 95353,20080320,  113,    0
 17622, 95353,20080321,  134,    0
 17622, 95353,20080322,  153,    0
 17622, 95353,20080323,  103,    0
 17622, 95353,20080324,  111,    0
 17622, 95353,20080325,  137,    0
 17622, 95353,20080326,  146,    0
 17622, 95353,20080327,  104,    0
 17622, 95353,20080328,  117,    0
 17622, 95353,20080329,  185,    0
 17622, 95353,20080330,  163,    0
 17622, 95353,20080331,  180,    0
 17622, 95353,20080401,  200,    0
 17622, 95353,20080402,  195,    0
 17622, 95353,20080403,  157,    0
 17622, 95353,20080404,  155,    0
 17622, 95353,20080405,  154,    0
 17622, 95353,20080406,  186,    0
 17622, 95353,20080407,  213,    0
 17622, 95353,20080408,  144,    0
 17622, 95353,20080409,  181,    0
 17622, 95353,20080410,  176,    0
 17622, 95353,20080411,  226,    0
 17622, 95353,20080412,  178,    0
 17622, 95353,20080413,  168,    0
 17622, 95353,20080414,  185,    0
 17622, 95353,20080415,  130,    0
 17622, 95353,20080416,  194,    0
 17622, 95353,20080417,  182,    0
 17622, 95353,20080418,  200,    0
 17622, 95353,20080419,  216,    0
 17622, 95353,20080420,  210,    0
 17622, 95353,20080421,  172,    0
 17622, 95353,20080422,  169,    0
 17622, 95353,20080423,  218,    0
 17622, 95353,20080424,  191,    0
 17622, 95353,20080425,  209,    0
 17622, 95353,20080426,  192,    0
 17622, 95353,20080427,  199,    0
 17622, 95353,20080428,  221,    0
 17622, 95353,20080429,  172,    0
 17622, 95353,20080430,  217,    0
 17622, 95353,20080501,  229,    0
 17622, 95353,20080502,  220,    0
 17622, 95353,20080503,  239,    0
 17622, 95353,20080504,  218,    0
 17622, 95353,20080505,  180,    0
 17622, 95353,20080506,  205,    0
 17622, 95353,20080507,  216,    0
 17622, 95353,20080508,  227,    0
 17622, 95353,20080509,  234,    0
 17622, 95353,20080510,  227,    0
 17622, 95353,20080511,  219,    0
 17622, 95353,20080512,  213,    0
 17622, 95353,20080513,  220,    0
 17622, 95353,20080514,  240,    0
 17622, 95353,20080515,  260,    0
 17622, 95353,20080516,  257,    0
 17622, 95353,20080517,  244,    0
 17622, 95353,20080518,  228,    0
 17622, 95353,20080519,  202,    0
 17622, 95353,20080520,  197,    0
 17622, 95353,20080521,  199,    0
 17622, 95353,20080522,  232,    0
 17622, 95353,20080523,  250,    0
 17622, 95353,20080524,  246,    0
 17622, 95353,20080525,  259,    0
 17622, 95353,20080526,  244,    0
 17622, 95353,20080527,  258,    0
 17622, 95353,20080528,  295,    0
 17622, 95353,20080529,  264,    0
 17622, 95353,20080530,  230,    0
 17622, 95353,20080531,  268,    0
 17622, 95353,20080601,  277,    0
 17622, 95353,20080602,  274,    0
 17622, 95353,20080603,  266,    0
 17622, 95353,20080604,  211,    0
 17622, 95353,20080605,  252,    0
 17622, 95353,20080606,  256,    0
 17622, 95353,20080607,  234,    0
 17622, 95353,20080608,  230,    0
 17622, 95353,20080609,  259,    0
 17622, 95353,20080610,  280,    0
 17622, 95353,20080611,  298,    0
 17622, 95353,20080612,  242,    0
 17622, 95353,20080613,  236,    0
 17622, 95353,20080614,  190,    0
 17622, 95353,20080615,  212,    0
 17622, 95353,20080616,  243,    0
 17622, 95353,20080617,  278,    0
 17622, 95353,20080618,  257,    0
 17622, 95353,20080619,  288,    0
 17622, 95353,20080620,  303,    0
 17622, 95353,20080621,  318,    0
 17622, 95353,20080622,  325,    0
 17622, 95353,20080623,  363,    0
 17622, 95353,20080624,  354,    0
 17622, 95353,20080625,  353,    0
 17622, 95353,20080626,  350,    0
 17622, 95353,20080627,  345,    0
 17622, 95353,20080628,  299,    0
 17622, 95353,20080629,  318,    0
 17622, 95353,20080630,  324,    0
 17622, 95353,20080701,  304,    0
 17622, 95353,20080702,  318,    0
 17622, 95353,20080703,  346,    0
 17622, 95353,20080704,  332,    0
 17622, 95353,20080705,  327,    0
 17622, 95353,20080706,  336,    0
 17622, 95353,20080707,  334,    0
 17622, 95353,20080708,  294,    0
 17622, 95353,20080709,  297,    0
 17622, 95353,20080710,  321,    0
 17622, 95353,20080711,  339,    0
 17622, 95353,20080712,  340,    0
 17622, 95353,20080713,  304,    0
 17622, 95353,20080714,  282,    0
 17622, 95353,20080715,  279,    0
 17622, 95353,20080716,  310,    0
 17622, 95353,20080717,  300,    0
 17622, 95353,20080718,  271,    0
 17622, 95353,20080719,  296,    0
 17622, 95353,20080720,  313,    0
 17622, 95353,20080721,  315,    0
 17622, 95353,20080722,  248,    0
 17622, 95353,20080723,  285,    0
 17622, 95353,20080724,  309,    0
 17622, 95353,20080725,  327,    0
 17622, 95353,20080726,  329,    0
 17622, 95353,20080727,  299,    0
 17622, 95353,20080728,  307,    0
 17622, 95353,20080729,  327,    0
 17622, 95353,20080730,  342,    0
 17622, 95353,20080731,  323,    0
 17622, 95353,20080801,  333,    0
 17622, 95353,20080802,  333,    0
 17622, 95353,20080803,  330,    0
 17622, 95353,20080804,  359,    0
 17622, 95353,20080805,  351,    0
 17622, 95353,20080806,  305,    0
 17622, 95353,20080807,  315,    0
 17622, 95353,20080808,  357,    0
 17622, 95353,20080809,  291,    0
 17622, 95353,20080810,  300,    0
 17622, 95353,20080811,  300,    0
 17622, 95353,20080812,  351,    0
 17622, 95353,20080813,  353,    0
 17622, 95353,20080814,  338,    0
 17622, 95353,20080815,  302,    0
 17622, 95353,20080816,  271,    0
 17622, 95353,20080817,  286,    0
 17622, 95353,20080818,  295,    0
 17622, 95353,20080819,  315,    0
 17622, 95353,20080820,  346,    0
 17622, 95353,20080821,  322,    0
 17622, 95353,20080822,  315,    0
 17622, 95353,20080823,  299,    0
 17622, 95353,20080824,  260,    0
 17622, 95353,20080825,  275,    0
 17622, 95353,20080826,  279,    0
 17622, 95353,20080827,  285,    0
 17622, 95353,20080828,  300,    0
 17622, 95353,20080829,  320,    0
 17622, 95353,20080830,  319,    0
 17622, 95353,20080831,  290,    0
 17622, 95353,20080901,  287,    0
 17622, 95353,20080902,  298,    0
 17622, 95353,20080903,  328,    0
 17622, 95353,20080904,  321,    0
 17622, 95353,20080905,  339,    0
 17622, 95353,20080906,  342,    0
 17622, 95353,20080907,  313,    0
 17622, 95353,20080908,  306,    0
 17622, 95353,20080909,  295,    0
 17622, 95353,20080910,  306,    0
 17622, 95353,20080911,  301,    0
 17622, 95353,20080912,  348,    0
 17622, 95353,20080913,  253,    0
 17622, 95353,20080914,  197,    0
 17622, 95353,20080915,  176,    0
 17622, 95353,20080916,  201,    0
 17622, 95353,20080917,  229,    0
 17622, 95353,20080918,  242,    0
 17622, 95353,20080919,  178,    0
 17622, 95353,20080920,  189,    0
 17622, 95353,20080921,  165,    0
 17622, 95353,20080922,  185,    0
 17622, 95353,20080923,  177,    0
 17622, 95353,20080924,  190,    0
 17622, 95353,20080925,  188,    0
 17622, 95353,20080926,  169,    0
 17622, 95353,20080927,  178,    0
 17622, 95353,20080928,  188,    0
 17622, 95353,20080929,  205,    0
 17622, 95353,20080930,  225,    0
 17622, 95353,20081001,  241,    0
 17622, 95353,20081002,  221,    0
 17622, 95353,20081003,  232,    0
 17622, 95353,20081004,  168,    0
 17622, 95353,20081005,  211,    0
 17622, 95353,20081006,  217,    0
 17622, 95353,20081007,  220,    0
 17622, 95353,20081008,  242,    0
 17622, 95353,20081009,  234,    0
 17622, 95353,20081010,  234,    0
 17622, 95353,20081011,  248,    0
 17622, 95353,20081012,  244,    0
 17622, 95353,20081013,  216,    0
 17622, 95353,20081014,  240,    0
 17622, 95353,20081015,  252,    0
 17622, 95353,20081016,  246,    0
 17622, 95353,20081017,  257,    0
 17622, 95353,20081018,  172,    0
 17622, 95353,20081019,  191,    0
 17622, 95353,20081020,  190,    0
 17622, 95353,20081021,  192,    0
 17622, 95353,20081022,  195,    0
 17622, 95353,20081023,  174,    0
 17622, 95353,20081024,  191,    0
 17622, 95353,20081025,  204,    0
 17622, 95353,20081026,  199,    0
 17622, 95353,20081027,  199,    0
 17622, 95353,20081028,  183,    0
 17622, 95353,20081029,  241,    0
 17622, 95353,20081030,  187,    0
 17622, 95353,20081031,  206,    0
 17622, 95353,20081101,  170,    0
 17622, 95353,20081102,  192,    0
 17622, 95353,20081103,  181,    0
 17622, 95353,20081104,  170,    0
 17622, 95353,20081105,  227,    0
 17622, 95353,20081106,  175,    0
 17622, 95353,20081107,  155,    0
 17622, 95353,20081108,  175,    0
 17622, 95353,20081109,  168,    0
 17622, 95353,20081110,  161,    0
 17622, 95353,20081111,  160,    0
 17622, 95353,20081112,  173,    0
 17622, 95353,20081113,  128,    0
 17622, 95353,20081114,  135,    0
 17622, 95353,20081115,  135,    0
 17622, 95353,20081116,  155,    0
 17622, 95353,20081117,  139,    0
 17622, 95353,20081118,  118,    0
 17622, 95353,20081119,  116,    0
 17622, 95353,20081120,  170,    0
 17622, 95353,20081121,  173,    0
 17622, 95353,20081122,  121,    0
 17622, 95353,20081123,   93,    0
 17622, 95353,20081124,   75,    0
 17622, 95353,20081125,   55,    0
 17622, 95353,20081126,   72,    0
 17622, 95353,20081127,   75,    0
 17622, 95353,20081128,   46,    0
 17622, 95353,20081129,  149,    0
 17622, 95353,20081130,  150,    0
 17622, 95353,20081201,  138,    0
 17622, 95353,20081202,   95,    0
 17622, 95353,20081203,   88,    0
 17622, 95353,20081204,  121,    0
 17622, 95353,20081205,  143,    0
 17622, 95353,20081206,   62,    0
 17622, 95353,20081207,   72,    0
 17622, 95353,20081208,   88,    0
 17622, 95353,20081209,   65,    0
 17622, 95353,20081210,   99,    0
 17622, 95353,20081211,   55,    0
 17622, 95353,20081212,   81,    0
 17622, 95353,20081213,  103,    0
 17622, 95353,20081214,  133,    0
 17622, 95353,20081215,  118,    0
 17622, 95353,20081216,  108,    0
 17622, 95353,20081217,  103,    0
 17622, 95353,20081218,   78,    0
 17622, 95353,20081219,  104,    0
 17622, 95353,20081220,  102,    0
 17622, 95353,20081221,  116,    0
 17622, 95353,20081222,   96,    0
 17622, 95353,20081223,   40,    0
 17622, 95353,20081224,   19,    0
 17622, 95353,20081225,   64,    0
 17622, 95353,20081226,   60,    0
 17622, 95353,20081227,   28,    0
 17622, 95353,20081228,   28,    0
 17622, 95353,20081229,   22,    0
 17622, 95353,20081230,   25,    0
 17622, 95353,20081231,   40,    0
 17622, 95353,20090101,   28,    0
 17622, 95353,20090102,   21,    0
 17622, 95353,20090103,   32,    0
 17622, 95353,20090104,   28,    0
 17622, 95353,20090105,   -5,    0
 17622, 95353,20090106,   13,    0
 17622, 95353,20090107,   18,    0
 17622, 95353,20090108,   42,    0
 17622, 95353,20090109,   24,    0
 17622, 95353,20090110,   49,    0
 17622, 95353,20090111,   76,    0
 17622, 95353,20090112,   68,    0
 17622, 95353,20090113,   36,    0
 17622, 95353,20090114,   66,    0
 17622, 95353,20090115,   68,    0
 17622, 95353,20090116,   93,    0
 17622, 95353,20090117,   44,    0
 17622, 95353,20090118,   66,    0
 17622, 95353,20090119,  137,    0
 17622, 95353,20090120,  171,    0
 17622, 95353,20090121,   76,    0
 17622, 95353,20090122,   80,    0
 17622, 95353,20090123,  100,    0
 17622, 95353,20090124,   63,    0
 17622, 95353,20090125,   81,    0
 17622, 95353,20090126,   86,    0
 17622, 95353,20090127,   69,    0
 17622, 95353,20090128,   89,    0
 17622, 95353,20090129,  105,    0
 17622, 95353,20090130,   91,    0
 17622, 95353,20090131,   61,    0
 17622, 95353,20090201,   46,    0
 17622, 95353,20090202,   53,    0
 17622, 95353,20090203,   67,    0
 17622, 95353,20090204,  149,    0
 17622, 95353,20090205,  170,    0
 17622, 95353,20090206,  166,    0
 17622, 95353,20090207,  156,    0
 17622, 95353,20090208,   92,    0
 17622, 95353,20090209,  131,    0
 17622, 95353,20090210,  156,    0
 17622, 95353,20090211,   73,    0
 17622, 95353,20090212,   92,    0
 17622, 95353,20090213,   70,    0
 17622, 95353,20090214,   74,    0
 17622, 95353,20090215,   73,    0
 17622, 95353,20090216,  100,    0
 17622, 95353,20090217,  101,    0
 17622, 95353,20090218,   51,    0
 17622, 95353,20090219,   66,    0
 17622, 95353,20090220,   99,    0
 17622, 95353,20090221,  112,    0
 17622, 95353,20090222,  119,    0
 17622, 95353,20090223,   89,    0
 17622, 95353,20090224,  101,    0
 17622, 95353,20090225,   99,    0
 17622, 95353,20090226,  140,    0
 17622, 95353,20090227,  141,    0
 17622, 95353,20090228,  156,    0
 17622, 95353,20090301,  129,    0
 17622, 95353,20090302,  103,    0
 17622, 95353,20090303,  119,    0
 17622, 95353,20090304,  113,    0
 17622, 95353,20090305,  109,    0
 17622, 95353,20090306,  108,    0
 17622, 95353,20090307,  159,    0
 17622, 95353,20090308,  173,    0
 17622, 95353,20090309,  166,    0
 17622, 95353,20090310,  167,    0
 17622, 95353,20090311,  157,    0
 17622, 95353,20090312,  151,    0
 17622, 95353,20090313,  190,    0
 17622, 95353,20090314,  158,    0
 17622, 95353,20090315,  161,    0
 17622, 95353,20090316,  155,    0
 17622, 95353,20090317,  166,    0
 17622, 95353,20090318,  172,    0
 17622, 95353,20090319,  165,    0
 17622, 95353,20090320,   86,    0
 17622, 95353,20090321,   86,    0
 17622, 95353,20090322,  134,    0
 17622, 95353,20090323,  194,    0
 17622, 95353,20090324,  152,    0
 17622, 95353,20090325,  170,    0
 17622, 95353,20090326,  171,    0
 17622, 95353,20090327,  190,    0
 17622, 95353,20090328,  151,    0
 17622, 95353,20090329,  136,    0
 17622, 95353,20090330,  151,    0
 17622, 95353,20090331,  120,    0
 17622, 95353,20090401,  138,    0
 17622, 95353,20090402,  137,    0
 17622, 95353,20090403,  186,    0
 17622, 95353,20090404,  155,    0
 17622, 95353,20090405,  201,    0
 17622, 95353,20090406,  219,    0
 17622, 95353,20090407,  231,    0
 17622, 95353,20090408,  218,    0
 17622, 95353,20090409,  181,    0
 17622, 95353,20090410,  158,    0
 17622, 95353,20090411,  184,    0
 17622, 95353,20090412,  175,    0
 17622, 95353,20090413,  222,    0
 17622, 95353,20090414,  229,    0
 17622, 95353,20090415,  238,    0
 17622, 95353,20090416,  190,    0
 17622, 95353,20090417,  203,    0
 17622, 95353,20090418,  192,    0
 17622, 95353,20090419,  142,    0
 17622, 95353,20090420,  156,    0
 17622, 95353,20090421,  182,    0
 17622, 95353,20090422,  218,    0
 17622, 95353,20090423,  177,    0
 17622, 95353,20090424,  155,    0
 17622, 95353,20090425,  182,    0
 17622, 95353,20090426,  145,    0
 17622, 95353,20090427,  183,    0
 17622, 95353,20090428,  193,    0
 17622, 95353,20090429,  169,    0
 17622, 95353,20090430,  159,    0
 17622, 95353,20090501,  225,    0
 17622, 95353,20090502,  244,    0
 17622, 95353,20090503,  202,    0
 17622, 95353,20090504,  230,    0
 17622, 95353,20090505,  177,    0
 17622, 95353,20090506,  218,    0
 17622, 95353,20090507,  251,    0
 17622, 95353,20090508,  265,    0
 17622, 95353,20090509,  251,    0
 17622, 95353,20090510,  266,    0
 17622, 95353,20090511,  288,    0
 17622, 95353,20090512,  292,    0
 17622, 95353,20090513,  296,    0
 17622, 95353,20090514,  281,    0
 17622, 95353,20090515,  217,    0
 17622, 95353,20090516,  228,    0
 17622, 95353,20090517,  268,    0
 17622, 95353,20090518,  297,    0
 17622, 95353,20090519,  305,    0
 17622, 95353,20090520,  302,    0
 17622, 95353,20090521,  300,    0
 17622, 95353,20090522,  310,    0
 17622, 95353,20090523,  334,    0
 17622, 95353,20090524,  342,    0
 17622, 95353,20090525,  350,    0
 17622, 95353,20090526,  352,    0
 17622, 95353,20090527,  282,    0
 17622, 95353,20090528,  237,    0
 17622, 95353,20090529,  235,    0
 17622, 95353,20090530,  225,    0
 17622, 95353,20090531,  171,    0
 17622, 95353,20090601,  159,    0
 17622, 95353,20090602,  241,    0
 17622, 95353,20090603,  292,    0
 17622, 95353,20090604,  279,    0
 17622, 95353,20090605,  260,    0
 17622, 95353,20090606,  277,    0
 17622, 95353,20090607,  246,    0
