EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CALAIS-MARCK, FRANCE (STAID: 11314)
Blended and updated with sources:160363 160783 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
 11314,160363,20200123,   58,    0
 11314,160363,20200124,   32,    0
 11314,160363,20200125,   17,    0
 11314,160363,20200126,   69,    0
 11314,160363,20200127,   87,    0
 11314,160363,20200128,   58,    0
 11314,160363,20200129,   71,    0
 11314,160363,20200130,   91,    0
 11314,160363,20200131,  109,    0
 11314,160363,20200201,  105,    0
 11314,160363,20200202,  105,    0
 11314,160363,20200203,   97,    0
 11314,160363,20200204,   75,    0
 11314,160363,20200205,   68,    0
 11314,160363,20200206,   39,    0
 11314,160363,20200207,   46,    0
 11314,160363,20200208,   91,    0
 11314,160363,20200209,  107,    0
 11314,160363,20200210,   85,    0
 11314,160363,20200211,   68,    0
 11314,160363,20200212,   67,    0
 11314,160363,20200213,   76,    0
 11314,160363,20200214,   85,    0
 11314,160363,20200215,  119,    0
 11314,160363,20200216,  120,    0
 11314,160363,20200217,   82,    0
 11314,160363,20200218,   84,    0
 11314,160363,20200219,   73,    0
 11314,160363,20200220,   84,    0
 11314,160363,20200221,   84,    0
 11314,160363,20200222,   98,    0
 11314,160363,20200223,  103,    0
 11314,160363,20200224,   90,    0
 11314,160363,20200225,   72,    0
 11314,160363,20200226,   53,    0
 11314,160363,20200227,   44,    0
 11314,160363,20200228,   62,    0
 11314,160363,20200229,   86,    0
 11314,160363,20200301,   65,    0
 11314,160363,20200302,   64,    0
 11314,160363,20200303,   58,    0
 11314,160363,20200304,   60,    0
 11314,160363,20200305,   75,    0
 11314,160363,20200306,   65,    0
 11314,160363,20200307,   72,    0
 11314,160363,20200308,   96,    0
 11314,160363,20200309,   83,    0
 11314,160363,20200310,  110,    0
 11314,160363,20200311,  111,    0
 11314,160363,20200312,   86,    0
 11314,160363,20200313,   83,    0
 11314,160363,20200314,   82,    0
 11314,160363,20200315,  104,    0
 11314,160363,20200316,   79,    0
 11314,160363,20200317,   82,    0
 11314,160363,20200318,   99,    0
 11314,160363,20200319,   92,    0
 11314,160363,20200320,   72,    0
 11314,160363,20200321,   67,    0
 11314,160363,20200322,   59,    0
 11314,160363,20200323,   51,    0
 11314,160363,20200324,   56,    0
 11314,160363,20200325,   54,    0
 11314,160363,20200326,   59,    0
 11314,160363,20200327,   80,    0
 11314,160363,20200328,   83,    0
 11314,160363,20200329,   59,    0
 11314,160363,20200330,   56,    0
 11314,160363,20200331,   61,    0
 11314,160363,20200401,   49,    0
 11314,160363,20200402,   87,    0
 11314,160363,20200403,   82,    0
 11314,160363,20200404,   92,    0
 11314,160363,20200405,  135,    0
 11314,160363,20200406,  121,    0
 11314,160363,20200407,  115,    0
 11314,160363,20200408,  114,    0
 11314,160363,20200409,  121,    0
 11314,160363,20200410,  124,    0
 11314,160363,20200411,  134,    0
 11314,160363,20200412,  153,    0
 11314,160363,20200413,   83,    0
 11314,160363,20200414,   70,    0
 11314,160363,20200415,   77,    0
 11314,160363,20200416,  103,    0
 11314,160363,20200417,  106,    0
 11314,160363,20200418,  100,    0
 11314,160363,20200419,  104,    0
 11314,160363,20200420,  119,    0
 11314,160363,20200421,  122,    0
 11314,160363,20200422,  118,    0
 11314,160363,20200423,  120,    0
 11314,160363,20200424,  103,    0
 11314,160363,20200425,   91,    0
 11314,160363,20200426,   88,    0
 11314,160363,20200427,  120,    0
 11314,160363,20200428,  115,    0
 11314,160363,20200429,  116,    0
 11314,160363,20200430,  110,    0
 11314,160363,20200501,  110,    0
 11314,160363,20200502,  109,    0
 11314,160363,20200503,  115,    0
 11314,160363,20200504,  119,    0
 11314,160363,20200505,  105,    0
 11314,160363,20200506,  110,    0
 11314,160363,20200507,  128,    0
 11314,160363,20200508,  140,    0
 11314,160363,20200509,  152,    0
 11314,160363,20200510,  117,    0
 11314,160363,20200511,   92,    0
 11314,160363,20200512,   96,    0
 11314,160363,20200513,   97,    0
 11314,160363,20200514,   93,    0
 11314,160363,20200515,  100,    0
 11314,160363,20200516,  110,    0
 11314,160363,20200517,  136,    0
 11314,160363,20200518,  143,    0
 11314,160363,20200519,  155,    0
 11314,160363,20200520,  168,    0
 11314,160363,20200521,  208,    0
 11314,160363,20200522,  172,    0
 11314,160363,20200523,  142,    0
 11314,160363,20200524,  149,    0
 11314,160363,20200525,  156,    0
 11314,160363,20200526,  164,    0
 11314,160363,20200527,  151,    0
 11314,160363,20200528,  151,    0
 11314,160363,20200529,  146,    0
 11314,160363,20200530,  166,    0
 11314,160363,20200531,  164,    0
 11314,160363,20200601,  171,    0
 11314,160363,20200602,  163,    0
 11314,160363,20200603,  147,    0
 11314,160363,20200604,  131,    0
 11314,160363,20200605,  118,    0
 11314,160363,20200606,  117,    0
 11314,160363,20200607,  135,    0
 11314,160363,20200608,  121,    0
 11314,160363,20200609,  128,    0
 11314,160363,20200610,  132,    0
 11314,160363,20200611,  145,    0
 11314,160363,20200612,  164,    0
 11314,160363,20200613,  182,    0
 11314,160363,20200614,  174,    0
 11314,160363,20200615,  167,    0
 11314,160363,20200616,  162,    0
 11314,160363,20200617,  161,    0
 11314,160363,20200618,  165,    0
 11314,160363,20200619,  156,    0
 11314,160363,20200620,  172,    0
 11314,160363,20200621,  167,    0
 11314,160363,20200622,  166,    0
 11314,160363,20200623,  182,    0
 11314,160363,20200624,  212,    0
 11314,160363,20200625,  221,    0
 11314,160363,20200626,  206,    0
 11314,160363,20200627,  181,    0
 11314,160363,20200628,  166,    0
 11314,160363,20200629,  159,    0
 11314,160363,20200630,  160,    0
 11314,160363,20200701,  171,    0
 11314,160363,20200702,  166,    0
 11314,160363,20200703,  170,    0
 11314,160363,20200704,  169,    0
 11314,160363,20200705,  167,    0
 11314,160363,20200706,  161,    0
 11314,160363,20200707,  161,    0
 11314,160363,20200708,  162,    0
 11314,160363,20200709,  168,    0
 11314,160363,20200710,  158,    0
 11314,160363,20200711,  152,    0
 11314,160363,20200712,  151,    0
 11314,160363,20200713,  176,    0
 11314,160363,20200714,  163,    0
 11314,160363,20200715,  166,    0
 11314,160363,20200716,  168,    0
 11314,160363,20200717,  198,    0
 11314,160363,20200718,  183,    0
 11314,160363,20200719,  168,    0
 11314,160363,20200720,  159,    0
 11314,160363,20200721,  150,    0
 11314,160363,20200722,  162,    0
 11314,160363,20200723,  184,    0
 11314,160363,20200724,  189,    0
 11314,160363,20200725,  179,    0
 11314,160363,20200726,  178,    0
 11314,160363,20200727,  188,    0
 11314,160363,20200728,  176,    0
 11314,160363,20200729,  167,    0
 11314,160363,20200730,  177,    0
 11314,160363,20200731,  241,    0
 11314,160363,20200801,  198,    0
 11314,160363,20200802,  183,    0
 11314,160363,20200803,  170,    0
 11314,160363,20200804,  169,    0
 11314,160363,20200805,  204,    0
 11314,160363,20200806,  202,    0
 11314,160363,20200807,  246,    0
 11314,160363,20200808,  240,    0
 11314,160363,20200809,  228,    0
 11314,160363,20200810,  238,    0
 11314,160363,20200811,  232,    0
 11314,160363,20200812,  237,    0
 11314,160363,20200813,  221,    0
 11314,160363,20200814,  197,    0
 11314,160363,20200815,  200,    0
 11314,160363,20200816,  194,    0
 11314,160363,20200817,  185,    0
 11314,160363,20200818,  192,    0
 11314,160363,20200819,  197,    0
 11314,160363,20200820,  219,    0
 11314,160363,20200821,  213,    0
 11314,160363,20200822,  187,    0
 11314,160363,20200823,  181,    0
 11314,160363,20200824,  177,    0
 11314,160363,20200825,  177,    0
 11314,160363,20200826,  184,    0
 11314,160363,20200827,  176,    0
 11314,160363,20200828,  160,    0
 11314,160363,20200829,  147,    0
 11314,160363,20200830,  161,    0
 11314,160363,20200831,  149,    0
 11314,160363,20200901,  135,    0
 11314,160363,20200902,  147,    0
 11314,160363,20200903,  182,    0
 11314,160363,20200904,  171,    0
 11314,160363,20200905,  155,    0
 11314,160363,20200906,  153,    0
 11314,160363,20200907,  164,    0
 11314,160363,20200908,  183,    0
 11314,160363,20200909,  190,    0
 11314,160363,20200910,  158,    0
 11314,160363,20200911,  152,    0
 11314,160363,20200912,  170,    0
 11314,160363,20200913,  169,    0
 11314,160363,20200914,  180,    0
 11314,160363,20200915,  212,    0
 11314,160363,20200916,  188,    0
 11314,160363,20200917,  165,    0
 11314,160363,20200918,  154,    0
 11314,160363,20200919,  176,    0
 11314,160363,20200920,  174,    0
 11314,160363,20200921,  143,    0
 11314,160363,20200922,  162,    0
 11314,160363,20200923,  164,    0
 11314,160363,20200924,  122,    0
 11314,160363,20200925,  114,    0
 11314,160363,20200926,  118,    0
 11314,160363,20200927,  136,    0
 11314,160363,20200928,  131,    0
 11314,160363,20200929,  145,    0
 11314,160363,20200930,  159,    0
 11314,160363,20201001,  130,    0
 11314,160363,20201002,  122,    0
 11314,160363,20201003,  128,    0
 11314,160363,20201004,  109,    0
 11314,160363,20201005,  141,    0
 11314,160363,20201006,  141,    0
 11314,160363,20201007,  133,    0
 11314,160363,20201008,  146,    0
 11314,160363,20201009,  125,    0
 11314,160363,20201010,  111,    0
 11314,160363,20201011,  117,    0
 11314,160363,20201012,  117,    0
 11314,160363,20201013,   99,    0
 11314,160363,20201014,  106,    0
 11314,160363,20201015,   94,    0
 11314,160363,20201016,   78,    0
 11314,160363,20201017,   87,    0
 11314,160363,20201018,  112,    0
 11314,160363,20201019,  115,    0
 11314,160363,20201020,  139,    0
 11314,160363,20201021,  154,    0
 11314,160363,20201022,  133,    0
 11314,160363,20201023,  127,    0
 11314,160363,20201024,  148,    0
 11314,160363,20201025,  109,    0
 11314,160363,20201026,  100,    0
 11314,160363,20201027,  106,    0
 11314,160363,20201028,  110,    0
 11314,160363,20201029,  132,    0
 11314,160363,20201030,  150,    0
 11314,160363,20201031,  139,    0
 11314,160363,20201101,  155,    0
 11314,160363,20201102,  153,    0
 11314,160363,20201103,   95,    0
 11314,160363,20201104,   70,    0
 11314,160363,20201105,   62,    0
 11314,160363,20201106,   56,    0
 11314,160363,20201107,   80,    0
 11314,160363,20201108,  115,    0
 11314,160363,20201109,  132,    0
 11314,160363,20201110,  114,    0
 11314,160363,20201111,  109,    0
 11314,160363,20201112,  112,    0
 11314,160363,20201113,  110,    0
 11314,160363,20201114,  137,    0
 11314,160363,20201115,  125,    0
 11314,160363,20201116,  118,    0
 11314,160363,20201117,  129,    0
 11314,160363,20201118,  131,    0
 11314,160363,20201119,   98,    0
 11314,160363,20201120,   70,    0
 11314,160363,20201121,  116,    0
 11314,160363,20201122,  107,    0
 11314,160363,20201123,   82,    0
 11314,160363,20201124,   84,    0
 11314,160363,20201125,   88,    0
 11314,160363,20201126,   98,    0
 11314,160363,20201127,   82,    0
 11314,160363,20201128,   60,    0
 11314,160363,20201129,   37,    0
 11314,160363,20201130,   74,    0
 11314,160363,20201201,   85,    0
 11314,160363,20201202,   77,    0
 11314,160363,20201203,   66,    0
 11314,160363,20201204,   52,    0
 11314,160363,20201205,   34,    0
 11314,160363,20201206,   28,    0
 11314,160363,20201207,   31,    0
 11314,160363,20201208,   14,    0
 11314,160363,20201209,   46,    0
 11314,160363,20201210,   42,    0
 11314,160363,20201211,   69,    0
 11314,160363,20201212,   84,    0
 11314,160363,20201213,   68,    0
 11314,160363,20201214,  117,    0
 11314,160363,20201215,   94,    0
 11314,160363,20201216,   80,    0
 11314,160363,20201217,   95,    0
 11314,160363,20201218,  102,    0
 11314,160363,20201219,  107,    0
 11314,160363,20201220,   86,    0
 11314,160363,20201221,  107,    0
 11314,160363,20201222,  124,    0
 11314,160363,20201223,  118,    0
 11314,160363,20201224,   67,    0
 11314,160363,20201225,   54,    0
 11314,160363,20201226,   69,    0
 11314,160363,20201227,   61,    0
 11314,160363,20201228,   38,    0
 11314,160363,20201229,   45,    0
 11314,160363,20201230,   43,    0
 11314,160363,20201231,   37,    0
 11314,160363,20210101,   28,    0
 11314,160363,20210102,   49,    0
 11314,160363,20210103,   38,    0
 11314,160363,20210104,   38,    0
 11314,160363,20210105,   35,    0
 11314,160363,20210106,   37,    0
 11314,160363,20210107,   35,    0
 11314,160363,20210108,   27,    0
 11314,160363,20210109,   11,    0
 11314,160363,20210110,   19,    0
 11314,160363,20210111,   72,    0
 11314,160363,20210112,   68,    0
 11314,160363,20210113,   46,    0
 11314,160363,20210114,   29,    0
 11314,160363,20210115,   22,    0
 11314,160363,20210116,   20,    0
 11314,160363,20210117,   61,    0
 11314,160363,20210118,   57,    0
 11314,160363,20210119,   90,    0
 11314,160363,20210120,   96,    0
 11314,160363,20210121,   65,    0
 11314,160363,20210122,   45,    0
 11314,160363,20210123,   35,    0
 11314,160363,20210124,   19,    0
 11314,160363,20210125,   43,    0
 11314,160363,20210126,   38,    0
 11314,160363,20210127,   73,    0
 11314,160363,20210128,  103,    0
 11314,160363,20210129,   96,    0
 11314,160363,20210130,   45,    0
 11314,160363,20210131,   14,    0
 11314,160363,20210201,   47,    0
 11314,160363,20210202,   94,    0
 11314,160363,20210203,   89,    0
 11314,160363,20210204,   70,    0
 11314,160363,20210205,   80,    0
 11314,160363,20210206,   58,    0
 11314,160363,20210207,   -3,    0
 11314,160363,20210208,  -31,    0
 11314,160363,20210209,  -30,    0
 11314,160363,20210210,  -28,    0
 11314,160363,20210211,  -30,    0
 11314,160363,20210212,  -36,    0
 11314,160363,20210213,  -31,    0
 11314,160363,20210214,    4,    0
 11314,160363,20210215,   65,    0
 11314,160363,20210216,   88,    0
 11314,160363,20210217,  102,    0
 11314,160363,20210218,   87,    0
 11314,160363,20210219,   83,    0
 11314,160363,20210220,  135,    0
 11314,160363,20210221,  124,    0
 11314,160363,20210222,  114,    0
 11314,160363,20210223,  133,    0
 11314,160363,20210224,  149,    0
 11314,160363,20210225,  102,    0
 11314,160363,20210226,   64,    0
 11314,160363,20210227,   47,    0
 11314,160363,20210228,   47,    0
 11314,160363,20210301,   35,    0
 11314,160363,20210302,   34,    0
 11314,160363,20210303,   52,    0
 11314,160363,20210304,   54,    0
 11314,160363,20210305,   42,    0
 11314,160363,20210306,   27,    0
 11314,160363,20210307,   31,    0
 11314,160363,20210308,   42,    0
 11314,160363,20210309,   71,    0
 11314,160363,20210310,   73,    0
 11314,160363,20210311,   98,    0
 11314,160363,20210312,   79,    0
 11314,160363,20210313,   77,    0
 11314,160363,20210314,   80,    0
 11314,160363,20210315,   77,    0
 11314,160363,20210316,   71,    0
 11314,160363,20210317,   72,    0
 11314,160363,20210318,   64,    0
 11314,160363,20210319,   62,    0
 11314,160363,20210320,   67,    0
 11314,160363,20210321,   74,    0
 11314,160363,20210322,   76,    0
 11314,160363,20210323,   75,    0
 11314,160363,20210324,   80,    0
 11314,160363,20210325,  100,    0
 11314,160363,20210326,   97,    0
 11314,160363,20210327,   81,    0
 11314,160363,20210328,   99,    0
 11314,160363,20210329,  111,    0
 11314,160363,20210330,  129,    0
 11314,160363,20210331,  139,    0
 11314,160363,20210401,   87,    0
 11314,160363,20210402,   71,    0
 11314,160363,20210403,   70,    0
 11314,160363,20210404,   69,    0
 11314,160363,20210405,   56,    0
 11314,160363,20210406,   43,    0
 11314,160363,20210407,   46,    0
 11314,160363,20210408,   67,    0
 11314,160363,20210409,   84,    0
 11314,160363,20210410,   62,    0
 11314,160363,20210411,   55,    0
 11314,160363,20210412,   42,    0
 11314,160363,20210413,   58,    0
 11314,160363,20210414,   62,    0
 11314,160363,20210415,   56,    0
 11314,160363,20210416,   66,    0
 11314,160363,20210417,   74,    0
 11314,160363,20210418,   70,    0
 11314,160363,20210419,   70,    0
 11314,160363,20210420,   73,    0
 11314,160363,20210421,   77,    0
 11314,160363,20210422,   66,    0
 11314,160363,20210423,   76,    0
 11314,160363,20210424,   89,    0
 11314,160363,20210425,   76,    0
 11314,160363,20210426,   77,    0
 11314,160363,20210427,   81,    0
 11314,160363,20210428,   91,    0
 11314,160363,20210429,   81,    0
 11314,160363,20210430,   69,    0
 11314,160363,20210501,   72,    0
 11314,160363,20210502,   84,    0
 11314,160363,20210503,  106,    0
 11314,160363,20210504,  109,    0
 11314,160363,20210505,   82,    0
 11314,160363,20210506,   71,    0
 11314,160363,20210507,   92,    0
 11314,160363,20210508,  128,    0
 11314,160363,20210509,  163,    0
 11314,160363,20210510,  144,    0
 11314,160363,20210511,  129,    0
 11314,160363,20210512,  119,    0
 11314,160363,20210513,  105,    0
 11314,160363,20210514,   93,    0
 11314,160363,20210515,  101,    0
 11314,160363,20210516,  126,    0
 11314,160363,20210517,  117,    0
 11314,160363,20210518,  126,    0
 11314,160363,20210519,  117,    0
 11314,160363,20210520,  125,    0
 11314,160363,20210521,  127,    0
 11314,160363,20210522,  112,    0
 11314,160363,20210523,  121,    0
 11314,160363,20210524,  111,    0
 11314,160363,20210525,  113,    0
 11314,160363,20210526,  115,    0
 11314,160363,20210527,  118,    0
 11314,160363,20210528,  124,    0
 11314,160363,20210529,  138,    0
 11314,160363,20210530,  126,    0
 11314,160363,20210531,  156,    0
 11314,160363,20210601,  168,    0
 11314,160363,20210602,  198,    0
 11314,160363,20210603,  176,    0
 11314,160363,20210604,  143,    0
 11314,160363,20210605,  145,    0
 11314,160363,20210606,  155,    0
 11314,160363,20210607,  148,    0
 11314,160363,20210608,  166,    0
 11314,160363,20210609,  183,    0
 11314,160363,20210610,  168,    0
 11314,160363,20210611,  160,    0
 11314,160363,20210612,  171,    0
 11314,160363,20210613,  175,    0
 11314,160363,20210614,  202,    0
 11314,160363,20210615,  174,    0
 11314,160363,20210616,  212,    0
 11314,160363,20210617,  203,    0
 11314,160363,20210618,  190,    0
 11314,160363,20210619,  150,    0
 11314,160363,20210620,  164,    0
 11314,160363,20210621,  142,    0
 11314,160363,20210622,  136,    0
 11314,160363,20210623,  135,    0
 11314,160363,20210624,  148,    0
 11314,160363,20210625,  155,    0
 11314,160363,20210626,  169,    0
 11314,160363,20210627,  179,    0
 11314,160363,20210628,  165,    0
 11314,160363,20210629,  151,    0
 11314,160363,20210630,  143,    0
 11314,160363,20210701,  160,    0
 11314,160363,20210702,  171,    0
 11314,160363,20210703,  179,    0
 11314,160363,20210704,  167,    0
 11314,160363,20210705,  165,    0
 11314,160363,20210706,  163,    0
 11314,160363,20210707,  170,    0
 11314,160363,20210708,  167,    0
 11314,160363,20210709,  167,    0
 11314,160363,20210710,  153,    0
 11314,160363,20210711,  162,    0
 11314,160363,20210712,  169,    0
 11314,160363,20210713,  169,    0
 11314,160363,20210714,  172,    0
 11314,160363,20210715,  177,    0
 11314,160363,20210716,  163,    0
 11314,160363,20210717,  174,    0
 11314,160363,20210718,  193,    0
 11314,160363,20210719,  202,    0
 11314,160363,20210720,  205,    0
 11314,160363,20210721,  210,    0
 11314,160363,20210722,  179,    0
 11314,160363,20210723,  181,    0
 11314,160363,20210724,  191,    0
 11314,160363,20210725,  179,    0
 11314,160363,20210726,  180,    0
 11314,160363,20210727,  176,    0
 11314,160363,20210728,  177,    0
 11314,160363,20210729,  172,    0
 11314,160363,20210730,  165,    0
 11314,160363,20210731,  176,    0
 11314,160363,20210801,  173,    0
 11314,160363,20210802,  163,    0
 11314,160363,20210803,  157,    0
 11314,160363,20210804,  158,    0
 11314,160363,20210805,  175,    0
 11314,160363,20210806,  174,    0
 11314,160363,20210807,  163,    0
 11314,160363,20210808,  166,    0
 11314,160363,20210809,  169,    0
 11314,160363,20210810,  172,    0
 11314,160363,20210811,  174,    0
 11314,160363,20210812,  179,    0
 11314,160363,20210813,  176,    0
 11314,160363,20210814,  187,    0
 11314,160363,20210815,  182,    0
 11314,160363,20210816,  162,    0
 11314,160363,20210817,  157,    0
 11314,160363,20210818,  178,    0
 11314,160363,20210819,  172,    0
 11314,160363,20210820,  179,    0
 11314,160363,20210821,  178,    0
 11314,160363,20210822,  176,    0
 11314,160363,20210823,  179,    0
 11314,160363,20210824,  180,    0
 11314,160363,20210825,  178,    0
 11314,160363,20210826,  163,    0
 11314,160363,20210827,  170,    0
 11314,160363,20210828,  174,    0
 11314,160363,20210829,  171,    0
 11314,160363,20210830,  172,    0
 11314,160363,20210831,  178,    0
 11314,160363,20210901,  176,    0
 11314,160363,20210902,  174,    0
 11314,160363,20210903,  177,    0
 11314,160363,20210904,  171,    0
 11314,160363,20210905,  184,    0
 11314,160363,20210906,  202,    0
 11314,160363,20210907,  203,    0
 11314,160363,20210908,  220,    0
 11314,160363,20210909,  206,    0
 11314,160363,20210910,  194,    0
 11314,160363,20210911,  177,    0
 11314,160363,20210912,  168,    0
 11314,160363,20210913,  161,    0
 11314,160363,20210914,  173,    0
 11314,160363,20210915,  170,    0
 11314,160363,20210916,  166,    0
 11314,160363,20210917,  161,    0
 11314,160363,20210918,  174,    0
 11314,160363,20210919,  171,    0
 11314,160363,20210920,  169,    0
 11314,160363,20210921,  139,    0
 11314,160363,20210922,  141,    0
 11314,160363,20210923,  166,    0
 11314,160363,20210924,  177,    0
 11314,160363,20210925,  170,    0
 11314,160363,20210926,  179,    0
 11314,160363,20210927,  158,    0
 11314,160363,20210928,  154,    0
 11314,160363,20210929,  137,    0
 11314,160363,20210930,  131,    0
 11314,160363,20211001,  140,    0
 11314,160363,20211002,  131,    0
 11314,160363,20211003,  134,    0
 11314,160363,20211004,  128,    0
 11314,160363,20211005,  136,    0
 11314,160363,20211006,  128,    0
 11314,160363,20211007,  136,    0
 11314,160363,20211008,  137,    0
 11314,160363,20211009,  102,    0
 11314,160363,20211010,  123,    0
 11314,160363,20211011,  126,    0
 11314,160363,20211012,  127,    0
 11314,160363,20211013,  112,    0
 11314,160363,20211014,  130,    0
 11314,160363,20211015,  122,    0
 11314,160363,20211016,  108,    0
 11314,160363,20211017,  115,    0
 11314,160363,20211018,  126,    0
 11314,160363,20211019,  185,    0
 11314,160363,20211020,  160,    0
 11314,160363,20211021,  105,    0
 11314,160363,20211022,  113,    0
 11314,160363,20211023,  107,    0
 11314,160363,20211024,  101,    0
 11314,160363,20211025,  125,    0
 11314,160363,20211026,  137,    0
 11314,160363,20211027,  136,    0
 11314,160363,20211028,  131,    0
 11314,160363,20211029,  127,    0
 11314,160363,20211030,  123,    0
 11314,160363,20211031,  116,    0
 11314,160363,20211101,   98,    0
 11314,160363,20211102,   77,    0
 11314,160363,20211103,   74,    0
 11314,160363,20211104,  101,    0
 11314,160363,20211105,   85,    0
 11314,160363,20211106,  114,    0
 11314,160363,20211107,  116,    0
 11314,160363,20211108,   89,    0
 11314,160363,20211109,  114,    0
 11314,160363,20211110,  111,    0
 11314,160363,20211111,  117,    0
 11314,160363,20211112,  111,    0
 11314,160363,20211113,  121,    0
 11314,160363,20211114,  110,    0
 11314,160363,20211115,   96,    0
 11314,160363,20211116,   77,    0
 11314,160363,20211117,   92,    0
 11314,160363,20211118,  103,    0
 11314,160363,20211119,  121,    0
 11314,160363,20211120,  102,    0
 11314,160363,20211121,   90,    0
 11314,160363,20211122,   68,    0
 11314,160363,20211123,   74,    0
 11314,160363,20211124,   75,    0
 11314,160363,20211125,   77,    0
 11314,160363,20211126,   68,    0
 11314,160363,20211127,   53,    0
 11314,160363,20211128,   51,    0
 11314,160363,20211129,   53,    0
 11314,160363,20211130,  103,    0
 11314,160363,20211201,   91,    0
 11314,160363,20211202,   46,    0
 11314,160363,20211203,   55,    0
 11314,160363,20211204,   62,    0
 11314,160363,20211205,   65,    0
 11314,160363,20211206,   51,    0
 11314,160363,20211207,   52,    0
 11314,160363,20211208,   65,    0
 11314,160363,20211209,   64,    0
 11314,160363,20211210,   66,    0
 11314,160363,20211211,   66,    0
 11314,160363,20211212,  115,    0
 11314,160363,20211213,  102,    0
 11314,160363,20211214,   98,    0
 11314,160363,20211215,  104,    0
 11314,160363,20211216,  101,    0
 11314,160363,20211217,   67,    0
 11314,160363,20211218,   69,    0
 11314,160363,20211219,   66,    0
 11314,160363,20211220,   62,    0
 11314,160363,20211221,   16,    0
 11314,160363,20211222,  -10,    0
 11314,160363,20211223,   48,    0
 11314,160363,20211224,   89,    0
 11314,160363,20211225,   54,    0
 11314,160363,20211226,   60,    0
 11314,160363,20211227,   92,    0
 11314,160363,20211228,  106,    0
 11314,160363,20211229,  111,    0
 11314,160363,20211230,  137,    0
 11314,160363,20211231,  131,    0
 11314,160363,20220101,  137,    0
 11314,160363,20220102,  127,    0
 11314,160363,20220103,  103,    0
 11314,160363,20220104,   72,    0
 11314,160363,20220105,   51,    0
 11314,160363,20220106,   41,    0
 11314,160363,20220107,   64,    0
 11314,160363,20220108,   65,    0
 11314,160363,20220109,   47,    0
 11314,160363,20220110,   18,    0
 11314,160363,20220111,   52,    0
 11314,160363,20220112,   63,    0
 11314,160363,20220113,   35,    0
 11314,160363,20220114,   32,    0
 11314,160363,20220115,   35,    0
 11314,160363,20220116,   67,    0
 11314,160363,20220117,   46,    0
 11314,160363,20220118,   28,    0
 11314,160363,20220119,   61,    0
 11314,160363,20220120,   53,    0
 11314,160363,20220121,   55,    0
 11314,160363,20220122,   54,    0
 11314,160363,20220123,   53,    0
 11314,160363,20220124,   32,    0
 11314,160363,20220125,   10,    0
 11314,160363,20220126,   48,    0
 11314,160363,20220127,   83,    0
 11314,160363,20220128,   62,    0
 11314,160363,20220129,   98,    0
 11314,160363,20220130,   62,    0
 11314,160363,20220131,   68,    0
 11314,160363,20220201,   93,    0
 11314,160363,20220202,   98,    0
 11314,160363,20220203,   83,    0
 11314,160363,20220204,   72,    0
 11314,160363,20220205,   73,    0
 11314,160363,20220206,   94,    0
 11314,160363,20220207,   75,    0
 11314,160363,20220208,  102,    0
 11314,160363,20220209,   88,    0
 11314,160363,20220210,   72,    0
 11314,160363,20220211,   45,    0
 11314,160363,20220212,   46,    0
 11314,160363,20220213,   75,    0
 11314,160363,20220214,   87,    0
 11314,160363,20220215,   77,    0
 11314,160363,20220216,  114,    0
 11314,160363,20220217,   98,    0
 11314,160363,20220218,   90,    0
 11314,160363,20220219,   71,    0
 11314,160363,20220220,   98,    0
 11314,160363,20220221,   78,    0
 11314,160363,20220222,   82,    0
 11314,160363,20220223,   69,    0
 11314,160363,20220224,   66,    0
 11314,160363,20220225,   58,    0
 11314,160363,20220226,   35,    0
 11314,160363,20220227,   41,    0
 11314,160363,20220228,   67,    0
 11314,160363,20220301,   72,    0
 11314,160363,20220302,   69,    0
 11314,160363,20220303,   78,    0
 11314,160363,20220304,   82,    0
 11314,160363,20220305,   68,    0
 11314,160363,20220306,   50,    0
 11314,160363,20220307,   30,    0
 11314,160363,20220308,   42,    0
 11314,160363,20220309,   82,    0
 11314,160363,20220310,   93,    0
 11314,160363,20220311,   92,    0
 11314,160363,20220312,  101,    0
 11314,160363,20220313,   95,    0
 11314,160363,20220314,   91,    0
 11314,160363,20220315,   86,    0
 11314,160363,20220316,   96,    0
 11314,160363,20220317,   80,    0
 11314,160363,20220318,   77,    0
 11314,160363,20220319,   96,    0
 11314,160363,20220320,   51,    0
 11314,160363,20220321,   73,    0
 11314,160363,20220322,  106,    0
 11314,160363,20220323,   95,    0
 11314,160363,20220324,   85,    0
 11314,160363,20220325,   80,    0
 11314,160363,20220326,   98,    0
 11314,160363,20220327,   75,    0
 11314,160363,20220328,   68,    0
